setting	method	focus_layer	component	layer	alpha	alpha_std	para_abs	para_abs_std	perp_abs	perp_abs_std	x_norm	x_norm_std	delta_norm	delta_norm_std	delta_over_x	delta_over_x_std	para_over_x	para_over_x_std	perp_over_x	perp_over_x_std	perp_ratio	perp_ratio_std	count	run_dir	base_update_norm	base_update_norm_std	error_norm	error_norm_std	error_over_base_update	error_over_base_update_std	para_over_base_update	para_over_base_update_std	perp_over_base_update	perp_over_base_update_std	perp_ratio_to_base_update	perp_ratio_to_base_update_std
dense_baseline_track	dense_baseline_track		block_out	2	-1.0	0.0	4.415557384490967	0.9577285647392272	0.0	0.0	4.415557384490967	0.9577285647392272	4.415557384490967	0.9577285647392272	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	4.415557384490967	0.9577285647392272	4.415557384490967	0.9577285647392272	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	3	-1.0	0.0	7.176808834075928	4.843797206878662	0.0	0.0	7.176808834075928	4.843797206878662	7.176808834075928	4.843797206878662	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	7.176808834075928	4.843797206878662	7.176808834075928	4.843797206878662	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	4	-1.0	0.0	9.3059663772583	1.5761706829071045	0.0	0.0	9.3059663772583	1.5761706829071045	9.3059663772583	1.5761706829071045	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	9.3059663772583	1.5761706829071045	9.3059663772583	1.5761706829071045	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	5	-1.0	0.0	11.57024097442627	3.96524977684021	0.0	0.0	11.57024097442627	3.96524977684021	11.57024097442627	3.96524977684021	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	11.57024097442627	3.96524977684021	11.57024097442627	3.96524977684021	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	6	-1.0	0.0	12.216097831726074	2.1704835891723633	0.0	0.0	12.216097831726074	2.1704835891723633	12.216097831726074	2.1704835891723633	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	12.216097831726074	2.1704835891723633	12.216097831726074	2.1704835891723633	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	7	-1.0	0.0	12.126053810119627	3.690196990966797	0.0	0.0	12.126053810119627	3.690196990966797	12.126053810119627	3.690196990966797	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	12.126053810119627	3.690196990966797	12.126053810119627	3.690196990966797	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	8	-1.0	0.0	16.51900291442871	3.35119366645813	0.0	0.0	16.51900291442871	3.35119366645813	16.51900291442871	3.35119366645813	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	16.51900291442871	3.35119366645813	16.51900291442871	3.35119366645813	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	9	-1.0	0.0	16.35334014892578	5.08793830871582	0.0	0.0	16.35334014892578	5.08793830871582	16.35334014892578	5.08793830871582	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	16.35334014892578	5.08793830871582	16.35334014892578	5.08793830871582	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	10	-1.0	0.0	16.548221588134766	3.941051959991455	0.0	0.0	16.548221588134766	3.941051959991455	16.548221588134766	3.941051959991455	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	16.548221588134766	3.941051959991455	16.548221588134766	3.941051959991455	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	11	-1.0	0.0	15.577537536621094	3.3646488189697266	0.0	0.0	15.577537536621094	3.3646488189697266	15.577537536621094	3.3646488189697266	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	15.577537536621094	3.3646488189697266	15.577537536621094	3.3646488189697266	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	12	-1.0	0.0	16.199983596801758	2.913947343826294	0.0	0.0	16.199983596801758	2.913947343826294	16.199983596801758	2.913947343826294	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	16.199983596801758	2.913947343826294	16.199983596801758	2.913947343826294	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	13	-1.0	0.0	16.054533004760742	3.3017218112945557	0.0	0.0	16.054533004760742	3.3017218112945557	16.054533004760742	3.3017218112945557	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	16.054533004760742	3.3017218112945557	16.054533004760742	3.3017218112945557	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	14	-1.0	0.0	16.032020568847656	1.8471813201904297	0.0	0.0	16.032020568847656	1.8471813201904297	16.032020568847656	1.8471813201904297	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	16.032020568847656	1.8471813201904297	16.032020568847656	1.8471813201904297	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	15	-1.0	0.0	15.10930633544922	3.770745515823364	0.0	0.0	15.10930633544922	3.770745515823364	15.10930633544922	3.770745515823364	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	15.10930633544922	3.770745515823364	15.10930633544922	3.770745515823364	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	16	-1.0	0.0	14.72869110107422	2.667677164077759	0.0	0.0	14.72869110107422	2.667677164077759	14.72869110107422	2.667677164077759	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.72869110107422	2.667677164077759	14.72869110107422	2.667677164077759	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	17	-1.0	0.0	15.45033359527588	2.47759747505188	0.0	0.0	15.45033359527588	2.47759747505188	15.45033359527588	2.47759747505188	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	15.45033359527588	2.47759747505188	15.45033359527588	2.47759747505188	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	18	-1.0	0.0	16.776098251342773	3.1985342502593994	0.0	0.0	16.776098251342773	3.1985342502593994	16.776098251342773	3.1985342502593994	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	16.776098251342773	3.1985342502593994	16.776098251342773	3.1985342502593994	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	19	-1.0	0.0	22.308961868286133	2.6669933795928955	0.0	0.0	22.308961868286133	2.6669933795928955	22.308961868286133	2.6669933795928955	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	22.308961868286133	2.6669933795928955	22.308961868286133	2.6669933795928955	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	20	-1.0	0.0	19.29698944091797	3.5536956787109375	0.0	0.0	19.29698944091797	3.5536956787109375	19.29698944091797	3.5536956787109375	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	19.29698944091797	3.5536956787109375	19.29698944091797	3.5536956787109375	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	21	-1.0	0.0	21.281774520874023	1.4427553415298462	0.0	0.0	21.281774520874023	1.4427553415298462	21.281774520874023	1.4427553415298462	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	21.281774520874023	1.4427553415298462	21.281774520874023	1.4427553415298462	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	22	-1.0	0.0	29.8717098236084	2.557027816772461	0.0	0.0	29.8717098236084	2.557027816772461	29.8717098236084	2.557027816772461	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	29.8717098236084	2.557027816772461	29.8717098236084	2.557027816772461	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	23	-1.0	0.0	34.502689361572266	2.367973804473877	0.0	0.0	34.502689361572266	2.367973804473877	34.502689361572266	2.367973804473877	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	34.502689361572266	2.367973804473877	34.502689361572266	2.367973804473877	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	24	-1.0	0.0	36.29523849487305	3.210167646408081	0.0	0.0	36.29523849487305	3.210167646408081	36.29523849487305	3.210167646408081	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	36.29523849487305	3.210167646408081	36.29523849487305	3.210167646408081	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	25	-1.0	0.0	39.40072250366211	5.512149333953857	0.0	0.0	39.40072250366211	5.512149333953857	39.40072250366211	5.512149333953857	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	39.40072250366211	5.512149333953857	39.40072250366211	5.512149333953857	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	26	-1.0	0.0	40.0987434387207	4.964190483093262	0.0	0.0	40.0987434387207	4.964190483093262	40.0987434387207	4.964190483093262	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	40.0987434387207	4.964190483093262	40.0987434387207	4.964190483093262	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	27	-1.0	0.0	43.71475601196289	4.607255935668945	0.0	0.0	43.71475601196289	4.607255935668945	43.71475601196289	4.607255935668945	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	43.71475601196289	4.607255935668945	43.71475601196289	4.607255935668945	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	28	-1.0	0.0	51.33621597290039	8.466876029968262	0.0	0.0	51.33621597290039	8.466876029968262	51.33621597290039	8.466876029968262	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	51.33621597290039	8.466876029968262	51.33621597290039	8.466876029968262	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	29	-1.0	0.0	51.79378890991211	6.724797248840332	0.0	0.0	51.79378890991211	6.724797248840332	51.79378890991211	6.724797248840332	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	51.79378890991211	6.724797248840332	51.79378890991211	6.724797248840332	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	30	-1.0	0.0	67.50605773925781	7.348269939422607	0.0	0.0	67.50605773925781	7.348269939422607	67.50605773925781	7.348269939422607	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	67.50605773925781	7.348269939422607	67.50605773925781	7.348269939422607	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	31	-1.0	0.0	74.56813049316406	7.059042453765869	0.0	0.0	74.56813049316406	7.059042453765869	74.56813049316406	7.059042453765869	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	74.56813049316406	7.059042453765869	74.56813049316406	7.059042453765869	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	32	-1.0	0.0	93.04443359375	10.82694149017334	0.0	0.0	93.04443359375	10.82694149017334	93.04443359375	10.82694149017334	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	93.04443359375	10.82694149017334	93.04443359375	10.82694149017334	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	33	-1.0	0.0	124.4160385131836	18.083032608032227	0.0	0.0	124.4160385131836	18.083032608032227	124.4160385131836	18.083032608032227	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	124.4160385131836	18.083032608032227	124.4160385131836	18.083032608032227	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	34	-1.0	0.0	201.9527587890625	20.833885192871097	0.0	0.0	201.9527587890625	20.833885192871097	201.9527587890625	20.833885192871097	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	201.9527587890625	20.833885192871097	201.9527587890625	20.833885192871097	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		block_out	35	-1.0	0.0	282.43145751953125	22.07303237915039	0.0	0.0	282.43145751953125	22.07303237915039	282.43145751953125	22.07303237915039	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	282.43145751953125	22.07303237915039	282.43145751953125	22.07303237915039	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	0	-1.0	0.0	4.924187183380127	1.8690681457519531	0.0	0.0	4.924187183380127	1.8690681457519531	4.924187183380127	1.8690681457519531	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	4.924187183380127	1.8690681457519531	4.924187183380127	1.8690681457519531	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	1	-1.0	0.0	2.155550956726074	0.9247154593467712	0.0	0.0	2.155550956726074	0.9247154593467712	2.155550956726074	0.9247154593467712	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	2.155550956726074	0.9247154593467712	2.155550956726074	0.9247154593467712	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	2	-1.0	0.0	3.589118003845215	0.8690676689147949	0.0	0.0	3.589118003845215	0.8690676689147949	3.589118003845215	0.8690676689147949	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	3.589118003845215	0.8690676689147949	3.589118003845215	0.8690676689147949	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	3	-1.0	0.0	6.195565700531006	5.021823406219482	0.0	0.0	6.195565700531006	5.021823406219482	6.195565700531006	5.021823406219482	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	6.195565700531006	5.021823406219482	6.195565700531006	5.021823406219482	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	4	-1.0	0.0	8.74682903289795	1.7499237060546875	0.0	0.0	8.74682903289795	1.7499237060546875	8.74682903289795	1.7499237060546875	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	8.74682903289795	1.7499237060546875	8.74682903289795	1.7499237060546875	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	5	-1.0	0.0	10.169266700744627	4.168041229248047	0.0	0.0	10.169266700744627	4.168041229248047	10.169266700744627	4.168041229248047	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	10.169266700744627	4.168041229248047	10.169266700744627	4.168041229248047	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	6	-1.0	0.0	10.402653694152832	2.5103909969329834	0.0	0.0	10.402653694152832	2.5103909969329834	10.402653694152832	2.5103909969329834	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	10.402653694152832	2.5103909969329834	10.402653694152832	2.5103909969329834	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	7	-1.0	0.0	10.795517921447754	3.672422409057617	0.0	0.0	10.795517921447754	3.672422409057617	10.795517921447754	3.672422409057617	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	10.795517921447754	3.672422409057617	10.795517921447754	3.672422409057617	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	8	-1.0	0.0	14.937820434570312	3.609757661819458	0.0	0.0	14.937820434570312	3.609757661819458	14.937820434570312	3.609757661819458	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.937820434570312	3.609757661819458	14.937820434570312	3.609757661819458	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	9	-1.0	0.0	15.593493461608888	5.000027656555176	0.0	0.0	15.593493461608888	5.000027656555176	15.593493461608888	5.000027656555176	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	15.593493461608888	5.000027656555176	15.593493461608888	5.000027656555176	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	10	-1.0	0.0	15.17504596710205	3.5631487369537354	0.0	0.0	15.17504596710205	3.5631487369537354	15.17504596710205	3.5631487369537354	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	15.17504596710205	3.5631487369537354	15.17504596710205	3.5631487369537354	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	11	-1.0	0.0	14.45043659210205	3.51187515258789	0.0	0.0	14.45043659210205	3.51187515258789	14.45043659210205	3.51187515258789	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.45043659210205	3.51187515258789	14.45043659210205	3.51187515258789	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	12	-1.0	0.0	14.206377983093262	2.9714574813842773	0.0	0.0	14.206377983093262	2.9714574813842773	14.206377983093262	2.9714574813842773	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.206377983093262	2.9714574813842773	14.206377983093262	2.9714574813842773	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	13	-1.0	0.0	14.665913581848145	3.003563404083252	0.0	0.0	14.665913581848145	3.003563404083252	14.665913581848145	3.003563404083252	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.665913581848145	3.003563404083252	14.665913581848145	3.003563404083252	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	14	-1.0	0.0	14.308375358581545	1.7635021209716797	0.0	0.0	14.308375358581545	1.7635021209716797	14.308375358581545	1.7635021209716797	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.308375358581545	1.7635021209716797	14.308375358581545	1.7635021209716797	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	15	-1.0	0.0	14.209195137023926	2.527757167816162	0.0	0.0	14.209195137023926	2.527757167816162	14.209195137023926	2.527757167816162	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.209195137023926	2.527757167816162	14.209195137023926	2.527757167816162	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	16	-1.0	0.0	14.21353244781494	2.2408463954925537	0.0	0.0	14.21353244781494	2.2408463954925537	14.21353244781494	2.2408463954925537	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	14.21353244781494	2.2408463954925537	14.21353244781494	2.2408463954925537	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	17	-1.0	0.0	15.110057830810549	1.7454731464385986	0.0	0.0	15.110057830810549	1.7454731464385986	15.110057830810549	1.7454731464385986	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	15.110057830810549	1.7454731464385986	15.110057830810549	1.7454731464385986	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
dense_baseline_track	dense_baseline_track		mlp_out	18	-1.0	0.0	15.306750297546388	2.743739604949951	0.0	0.0	15.306750297546388	2.743739604949951	15.306750297546388	2.743739604949951	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track	15.306750297546388	2.743739604949951	15.306750297546388	2.743739604949951	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
