scope,layer,head,removed_fraction,baseline_loss,edited_loss,delta_loss,baseline_ppl,edited_ppl,delta_ppl,para_ratio,para_over_ref,edit_over_y,edit_over_ref,tokens,samples
single_head,6,21,1.0,3.0450992601811366,3.04472644746908,-0.00037281271205680255,21.012116765887363,21.004284641698266,-0.007832124189096845,0.12924564064386398,0.10084932602532827,0.2487555424676849,0.10084932602532827,19526.0,128
single_head,6,22,1.0,3.0450992601811366,3.0459203683950244,0.0008211082138878112,21.012116765887363,21.029377072875157,0.017260306987793683,0.14238085984270235,0.10515689874213013,0.2690019346897325,0.10515689874213013,19526.0,128
single_head,6,23,1.0,3.0450992601811366,3.0449523206838,-0.00014693949733679545,21.012116765887363,21.009029482839267,-0.0030872830480959124,0.3474332670599108,0.25205785914551404,0.4843294087649914,0.2520578610942738,19526.0,128
single_head,6,24,1.0,3.0450992601811366,3.044884952575252,-0.0002143076058844784,21.012116765887363,21.007614191933857,-0.0045025739535056175,0.09230787586587294,0.10882136709084152,0.23327931566104426,0.10882136660365158,19526.0,128
single_head,6,25,1.0,3.0450992601811366,3.0445850719673446,-0.0005141882137920106,21.012116765887363,21.001315360315225,-0.010801405572138378,0.2617806523543513,0.16879571010935504,0.4215160326025952,0.16879571010935504,19526.0,128
single_head,6,26,1.0,3.0450992601811366,3.044991931331142,-0.00010732884999464787,21.012116765887363,21.00986168057895,-0.0022550853084126743,0.408548320512053,0.26660769524702166,0.5408632339341126,0.2666076971957814,19526.0,128
single_head,6,27,1.0,3.0450992601811366,3.046426454430951,0.0013271942498143119,21.012116765887363,21.040022440464703,0.027905674577340278,0.15963826039437284,0.12144586701959485,0.2883889219008795,0.12144586701959485,19526.0,128
single_head,6,28,1.0,3.0450992601811366,3.043840509328908,-0.0012587508522288182,21.012116765887363,20.98568438538199,-0.026432380505372777,0.40912369378529595,0.293915005387931,0.5422282368744014,0.293915005387931,19526.0,128
single_head,6,29,1.0,3.0450992601811366,3.0459101031357227,0.0008108429545861107,21.012116765887363,21.02916120197454,0.01704443608717554,0.11894619236503981,0.151566557317858,0.28345032907537115,0.151566557317858,19526.0,128
single_head,6,30,1.0,3.0450992601811366,3.0445577896338536,-0.0005414705472830406,21.012116765887363,21.000742403241652,-0.01137436264571079,0.11234546237521702,0.11549964212975435,0.27429751302395133,0.11549964212975435,19526.0,128
single_head,6,31,1.0,3.0450992601811366,3.0465075762364924,0.0014083160553557406,21.012116765887363,21.041729314305115,0.029612548417752294,0.13124391597197277,0.2499414651025453,0.31807407169658714,0.2499414660769252,19526.0,128
all_heads_one_layer,6,all,1.0,3.0450992601811366,3.04686738545321,0.0017681252720733731,21.012116765887363,21.04930168467071,0.03718491878334618,0.1939859056533677,0.15489490406723314,0.3305137546583154,0.15489490601599293,19526.0,128
single_head,18,0,1.0,3.0450992601811366,3.0435909422452756,-0.0015083179358610366,21.012116765887363,20.98044770281088,-0.03166906307648176,0.17549185235229336,0.17300053446685673,0.3519499641116399,0.17300053349247685,19526.0,128
single_head,18,1,1.0,3.0450992601811366,3.045331235035978,0.00023197485484116598,21.012116765887363,21.01699161402327,0.004874848135905552,0.11356949154596828,0.11104347258235303,0.28645652390987936,0.11104347306954297,19526.0,128
single_head,18,2,1.0,3.0450992601811366,3.053246337615551,0.008147077434414562,21.012116765887363,21.1840033441267,0.17188657823933795,0.3915911726872431,0.28835601806640626,0.5294838877321051,0.28835601806640626,19526.0,128
single_head,18,3,1.0,3.0450992601811366,3.042651064606166,-0.0024481955749706685,21.012116765887363,20.960737913002777,-0.05137885288458577,0.21702482338000378,0.20099472396675197,0.37769219799212267,0.20099472396675197,19526.0,128
single_head,18,4,1.0,3.0450992601811366,3.0475698367721242,0.0024705765909875943,21.012116765887363,21.064092988878688,0.05197622299132476,0.4332246821806653,0.19776672421744043,0.5568364071511065,0.19776672421744043,19526.0,128
single_head,18,5,1.0,3.0450992601811366,3.0449633736548383,-0.00013588652629836773,21.012116765887363,21.009261696317008,-0.0028550695703550844,0.16058985294814615,0.10671372736398592,0.3400627711114603,0.10671372736398592,19526.0,128
single_head,18,6,1.0,3.0450992601811366,3.043913591473388,-0.0011856687077487216,21.012116765887363,20.987218120243888,-0.024898645643474993,0.1821331857264727,0.11626472473144531,0.3671727391190608,0.11626472473144531,19526.0,128
single_head,18,7,1.0,3.0450992601811366,3.04282508638322,-0.002274173797916834,21.012116765887363,20.964385855264247,-0.047730910623116074,0.17945485364736116,0.1332195851994657,0.36966823806860133,0.1332195851994657,19526.0,128
single_head,18,8,1.0,3.0450992601811366,3.044055854713747,-0.0010434054673895687,21.012116765887363,20.990204042288237,-0.021912723599125883,0.17311770267413493,0.10951434509355294,0.35128444803172143,0.10951434606793282,19526.0,128
single_head,18,9,1.0,3.0450992601811366,3.0448145086399223,-0.0002847515412143231,21.012116765887363,21.006134385040607,-0.0059823808467562856,0.11927476495618565,0.0845443150701803,0.2762028992556673,0.08454431555737024,19526.0,128
