source,phase,layer,part,metric,n,mean,median,p10,p90,min,max
value_pre-c4_len128-prefill-hidden-tokens32,prefill,5,attn_update,value_pre_perp_ratio,61,0.9334425454987028,0.9454313950410522,0.8732969054877319,0.9745245073714444,0.8354443674287169,0.9875145450952841
value_pre-c4_len128-prefill-hidden-tokens32,prefill,5,attn_update,value_pre_self_alignment,61,0.34268875322381004,0.3258213400840759,0.22428083419799805,0.4871883690357208,0.15752814710140228,0.5495749711990356
value_pre-c4_len128-prefill-hidden-tokens32,prefill,5,attn_update,value_pre_self_value_norm,61,9.713996379101863,10.21198558807373,7.2331929206848145,11.735032081604004,5.7222795486450195,12.510458946228027
value_pre-c4_len128-prefill-hidden-tokens32,prefill,6,attn_update,value_pre_norm,61,5.625572806499044,5.818640232086182,4.248535633087158,6.8626322746276855,3.3846704959869385,7.777660369873047
value_pre-c4_len128-prefill-hidden-tokens32,prefill,6,attn_update,value_pre_para_perp_ratio,61,0.424952357274587,0.41449591517448425,0.2625380754470825,0.6365589499473572,0.15214507281780243,0.7450830340385437
value_pre-c4_len128-prefill-hidden-tokens32,prefill,6,attn_update,value_pre_para_ratio,61,0.3831888972418363,0.38290605568928837,0.2539325742512057,0.5369927972782222,0.15041412663960155,0.5974735505389223
value_pre-c4_len128-prefill-hidden-tokens32,prefill,6,attn_update,value_pre_perp_ratio,61,0.9163861666445248,0.9237873117693012,0.843586908082592,0.9672218568146758,0.8018885564913892,0.9886230581313209
value_pre-c4_len128-prefill-hidden-tokens32,prefill,6,attn_update,value_pre_self_alignment,61,0.3831888957590353,0.382906049489975,0.25393256545066833,0.5369927883148193,0.1504141241312027,0.5974736213684082
value_pre-c4_len128-prefill-hidden-tokens32,prefill,6,attn_update,value_pre_self_value_norm,61,11.814839793033288,13.349342346191406,6.531923294067383,15.121562004089355,5.717225074768066,16.367977142333984
value_pre-c4_len128-prefill-hidden-tokens32,prefill,7,attn_update,value_pre_norm,61,5.449207016679107,5.334971904754639,4.336671829223633,6.712199687957764,3.2433717250823975,8.319907188415527
value_pre-c4_len128-prefill-hidden-tokens32,prefill,7,attn_update,value_pre_para_perp_ratio,61,0.3519542266110905,0.3444249927997589,0.27734631299972534,0.43726134300231934,0.21146032214164734,0.5286294221878052
value_pre-c4_len128-prefill-hidden-tokens32,prefill,7,attn_update,value_pre_para_ratio,61,0.3303726070282552,0.3256504453080037,0.2672578509813009,0.4006352612870798,0.20688542010706362,0.46734742661875656
value_pre-c4_len128-prefill-hidden-tokens32,prefill,7,attn_update,value_pre_perp_ratio,61,0.9421552668242507,0.945490198508466,0.9162375544516075,0.9636250226603869,0.8840738252549304,0.9783652034922591
value_pre-c4_len128-prefill-hidden-tokens32,prefill,7,attn_update,value_pre_self_alignment,61,0.33037260199179413,0.3256504535675049,0.26725783944129944,0.400635302066803,0.2068854123353958,0.46734732389450073
value_pre-c4_len128-prefill-hidden-tokens32,prefill,7,attn_update,value_pre_self_value_norm,61,16.65714496862693,17.001150131225586,12.540128707885742,19.313085556030273,11.231651306152344,21.578655242919922
value_pre-c4_len128-prefill-hidden-tokens32,prefill,8,attn_update,value_pre_norm,61,7.131018208675697,7.009491920471191,5.7783122062683105,8.768877983093262,4.304749965667725,11.156183242797852
value_pre-c4_len128-prefill-hidden-tokens32,prefill,8,attn_update,value_pre_para_perp_ratio,61,0.4331668429687375,0.42607590556144714,0.32926180958747864,0.5444772839546204,0.18923825025558472,0.6707721948623657
value_pre-c4_len128-prefill-hidden-tokens32,prefill,8,attn_update,value_pre_para_ratio,61,0.39387137087551866,0.3919788752510516,0.3127450578579408,0.47819051976141214,0.18593820880445083,0.5570584124639771
value_pre-c4_len128-prefill-hidden-tokens32,prefill,8,attn_update,value_pre_perp_ratio,61,0.9158527366226937,0.9199742503922136,0.8782561603236015,0.94983702963596,0.8304733370834155,0.9825614289308556
value_pre-c4_len128-prefill-hidden-tokens32,prefill,8,attn_update,value_pre_self_alignment,61,0.39387137039763026,0.391978919506073,0.312745064496994,0.47819048166275024,0.18593820929527283,0.5570584535598755
value_pre-c4_len128-prefill-hidden-tokens32,prefill,8,attn_update,value_pre_self_value_norm,61,21.695797935861055,22.009552001953125,17.034317016601562,25.02286148071289,14.215699195861816,27.124040603637695
value_pre-c4_len128-prefill-hidden-tokens32,prefill,9,attn_update,value_pre_norm,61,7.388244355311159,7.261476516723633,5.688279151916504,9.096503257751465,5.330512046813965,10.828760147094727
value_pre-c4_len128-prefill-hidden-tokens32,prefill,9,attn_update,value_pre_para_perp_ratio,61,0.4559579447644656,0.44716525077819824,0.33210113644599915,0.6049250364303589,0.25435784459114075,0.742453396320343
value_pre-c4_len128-prefill-hidden-tokens32,prefill,9,attn_update,value_pre_para_ratio,61,0.40971344606495685,0.40821150747418977,0.31517509055812815,0.5175909207560024,0.24650852235158263,0.5961150515596665
value_pre-c4_len128-prefill-hidden-tokens32,prefill,9,attn_update,value_pre_perp_ratio,61,0.9077146513710227,0.9128873504026176,0.8556281769665598,0.9490334711129067,0.8028989570032083,0.9691406210778085
value_pre-c4_len128-prefill-hidden-tokens32,prefill,9,attn_update,value_pre_self_alignment,61,0.40971344733824494,0.4082115888595581,0.3151751160621643,0.5175908803939819,0.24650852382183075,0.596114993095398
value_pre-c4_len128-prefill-hidden-tokens32,prefill,9,attn_update,value_pre_self_value_norm,61,22.26222638614842,22.16594886779785,18.775714874267578,24.57732582092285,17.258594512939453,27.62708282470703
value_pre-c4_len128-prefill-hidden-tokens32,prefill,10,attn_update,value_pre_norm,61,9.734945469215267,9.674736022949219,8.191134452819824,11.481707572937012,7.273609638214111,12.224010467529297
value_pre-c4_len128-prefill-hidden-tokens32,prefill,10,attn_update,value_pre_para_perp_ratio,61,0.5518270032327683,0.5516042709350586,0.4465106129646301,0.6380466222763062,0.36326709389686584,0.7822532057762146
value_pre-c4_len128-prefill-hidden-tokens32,prefill,10,attn_update,value_pre_para_ratio,61,0.48049917609013304,0.4829968534391695,0.4077133183367434,0.5378849223884543,0.3414364973994062,0.6161346130370399
value_pre-c4_len128-prefill-hidden-tokens32,prefill,10,attn_update,value_pre_perp_ratio,61,0.8749179028639567,0.8756220644347503,0.8430182320577065,0.9131099983132055,0.7876408880334059,0.939904811006289
value_pre-c4_len128-prefill-hidden-tokens32,prefill,10,attn_update,value_pre_self_alignment,61,0.4804991796368458,0.48299679160118103,0.4077133536338806,0.5378849506378174,0.341436505317688,0.6161346435546875
value_pre-c4_len128-prefill-hidden-tokens32,prefill,10,attn_update,value_pre_self_value_norm,61,28.8224781223985,28.780622482299805,24.716312408447266,33.23401641845703,22.400938034057617,36.27716827392578
value_pre-c4_len128-prefill-hidden-tokens32,prefill,11,attn_update,value_pre_norm,61,7.967536050765241,7.983669757843018,6.303330421447754,9.368490219116211,5.140863418579102,10.841468811035156
value_pre-c4_len128-prefill-hidden-tokens32,prefill,11,attn_update,value_pre_para_perp_ratio,61,0.5486533101953444,0.5556661486625671,0.3757682144641876,0.691081166267395,0.23417671024799347,0.829962432384491
value_pre-c4_len128-prefill-hidden-tokens32,prefill,11,attn_update,value_pre_para_ratio,61,0.47471611878232084,0.4857167723129408,0.35175380283330976,0.5685276893919775,0.2280083155799036,0.6386522923758453
value_pre-c4_len128-prefill-hidden-tokens32,prefill,11,attn_update,value_pre_perp_ratio,61,0.8749787767966305,0.8741162076169675,0.8226641620695013,0.9360924767733971,0.7694953960298554,0.973659210705284
value_pre-c4_len128-prefill-hidden-tokens32,prefill,11,attn_update,value_pre_self_alignment,61,0.4747161230102914,0.4857168197631836,0.351753830909729,0.5685276389122009,0.22800832986831665,0.6386523246765137
value_pre-c4_len128-prefill-hidden-tokens32,prefill,11,attn_update,value_pre_self_value_norm,61,19.956478525380618,19.937286376953125,16.29277801513672,23.345596313476562,14.712393760681152,27.402708053588867
value_pre-c4_len128-prefill-hidden-tokens32,prefill,12,attn_update,value_pre_norm,61,9.251174793868769,9.267483711242676,8.1928129196167,10.248004913330078,7.430683612823486,10.86817741394043
value_pre-c4_len128-prefill-hidden-tokens32,prefill,12,attn_update,value_pre_para_perp_ratio,61,0.5912161620913959,0.6017832159996033,0.43999701738357544,0.7277442812919617,0.3471969664096832,0.7683174014091492
value_pre-c4_len128-prefill-hidden-tokens32,prefill,12,attn_update,value_pre_para_ratio,61,0.5041262469458739,0.5156187578487809,0.4027363580126555,0.5884210672582849,0.3279904201396039,0.6092556676280094
value_pre-c4_len128-prefill-hidden-tokens32,prefill,12,attn_update,value_pre_perp_ratio,61,0.8598390237077869,0.8568181030696518,0.8085547159427783,0.9153161212583691,0.792973898886009,0.9446811115287116
value_pre-c4_len128-prefill-hidden-tokens32,prefill,12,attn_update,value_pre_self_alignment,61,0.5041262424383007,0.5156187415122986,0.4027363955974579,0.5884209871292114,0.3279903829097748,0.6092556715011597
value_pre-c4_len128-prefill-hidden-tokens32,prefill,12,attn_update,value_pre_self_value_norm,61,22.2516477928787,22.130477905273438,19.53660774230957,25.024629592895508,18.385936737060547,26.912445068359375
value_pre-c4_len128-prefill-hidden-tokens32,prefill,13,attn_update,value_pre_norm,61,7.4666282544370555,7.516863822937012,6.118316650390625,8.944998741149902,5.1002960205078125,10.144699096679688
value_pre-c4_len128-prefill-hidden-tokens32,prefill,13,attn_update,value_pre_para_perp_ratio,61,0.46105891734850213,0.4680682122707367,0.3102962374687195,0.584596574306488,0.19183893501758575,0.730117917060852
value_pre-c4_len128-prefill-hidden-tokens32,prefill,13,attn_update,value_pre_para_ratio,61,0.41271982697856335,0.4239275439790522,0.29635687097654717,0.5046845089920691,0.18840342541802169,0.5896736400089507
value_pre-c4_len128-prefill-hidden-tokens32,prefill,13,attn_update,value_pre_perp_ratio,61,0.9053536074210158,0.9056961010800209,0.8633039015515603,0.9550772742063873,0.8076416539533701,0.9820916902765271
value_pre-c4_len128-prefill-hidden-tokens32,prefill,13,attn_update,value_pre_self_alignment,61,0.4127198352676923,0.4239276349544525,0.29635685682296753,0.5046845078468323,0.1884034276008606,0.5896736979484558
value_pre-c4_len128-prefill-hidden-tokens32,prefill,13,attn_update,value_pre_self_value_norm,61,20.081433687053742,20.263782501220703,17.593881607055664,22.549762725830078,16.33327293395996,24.108577728271484
value_pre-c4_len128-prefill-hidden-tokens32,prefill,14,attn_update,value_pre_norm,61,11.122477656505147,10.968915939331055,9.229986190795898,13.14383316040039,7.956406593322754,15.420207023620605
value_pre-c4_len128-prefill-hidden-tokens32,prefill,14,attn_update,value_pre_para_perp_ratio,61,0.6158054754382274,0.6286638379096985,0.4631800949573517,0.7490832209587097,0.33285820484161377,0.9406302571296692
value_pre-c4_len128-prefill-hidden-tokens32,prefill,14,attn_update,value_pre_para_ratio,61,0.5178203123335333,0.5322276349299954,0.4202857753496732,0.5995303186126216,0.315822010028411,0.685153732394814
value_pre-c4_len128-prefill-hidden-tokens32,prefill,14,attn_update,value_pre_perp_ratio,61,0.8504082589788025,0.846601321219761,0.8003520755032745,0.9073917325565679,0.7283985664050328,0.9488184380078047
value_pre-c4_len128-prefill-hidden-tokens32,prefill,14,attn_update,value_pre_self_alignment,61,0.5178203094201009,0.5322276949882507,0.42028582096099854,0.5995302796363831,0.3158220052719116,0.685153603553772
value_pre-c4_len128-prefill-hidden-tokens32,prefill,14,attn_update,value_pre_self_value_norm,61,25.94099379367516,25.924131393432617,22.27408218383789,30.169170379638672,19.157381057739258,32.58296203613281
value_pre-c4_len128-prefill-hidden-tokens32,prefill,15,attn_update,value_pre_norm,61,11.132379219180248,10.87868881225586,9.15892219543457,13.68663501739502,7.305663108825684,16.299135208129883
value_pre-c4_len128-prefill-hidden-tokens32,prefill,15,attn_update,value_pre_para_perp_ratio,61,0.5961649281079652,0.5918002128601074,0.39242345094680786,0.7517176866531372,0.3141717314720154,0.9105086326599121
value_pre-c4_len128-prefill-hidden-tokens32,prefill,15,attn_update,value_pre_para_ratio,61,0.5040759438351217,0.5092975886114025,0.365302606388329,0.6008783346521902,0.2997276367857216,0.6732465396918693
value_pre-c4_len128-prefill-hidden-tokens32,prefill,15,attn_update,value_pre_perp_ratio,61,0.8574012546480783,0.8605904317529294,0.7993403980278018,0.9308888175865326,0.7394180517524467,0.9540248032703259
value_pre-c4_len128-prefill-hidden-tokens32,prefill,15,attn_update,value_pre_self_alignment,61,0.5040759434465503,0.5092975497245789,0.36530259251594543,0.6008783578872681,0.2997276484966278,0.6732465624809265
value_pre-c4_len128-prefill-hidden-tokens32,prefill,15,attn_update,value_pre_self_value_norm,61,25.028754531360065,25.287355422973633,22.372209548950195,28.00810432434082,18.618900299072266,31.54096221923828
value_pre-c4_len128-prefill-hidden-tokens32,prefill,16,attn_update,value_pre_norm,61,10.323659271490378,10.146991729736328,8.303257942199707,12.330594062805176,7.101601600646973,13.073084831237793
value_pre-c4_len128-prefill-hidden-tokens32,prefill,16,attn_update,value_pre_para_perp_ratio,61,0.5198051807333212,0.5264651775360107,0.3882487118244171,0.6364604234695435,0.2883376479148865,0.7848236560821533
value_pre-c4_len128-prefill-hidden-tokens32,prefill,16,attn_update,value_pre_para_ratio,61,0.45729840778349856,0.46584994052465145,0.3619278513353331,0.5369336478638179,0.2770507400889967,0.6173883043254589
value_pre-c4_len128-prefill-hidden-tokens32,prefill,16,attn_update,value_pre_perp_ratio,61,0.886065209622347,0.8848636973533568,0.8436245792323531,0.9322061727694229,0.7866586195180619,0.9608552849179796
value_pre-c4_len128-prefill-hidden-tokens32,prefill,16,attn_update,value_pre_self_alignment,61,0.4572984048577606,0.46584999561309814,0.36192786693573,0.5369336009025574,0.2770507335662842,0.6173883080482483
value_pre-c4_len128-prefill-hidden-tokens32,prefill,16,attn_update,value_pre_self_value_norm,61,31.58492350969158,31.67142105102539,27.57646369934082,36.10433578491211,24.664400100708008,37.118263244628906
value_pre-c4_len128-prefill-hidden-tokens32,prefill,17,attn_update,value_pre_norm,61,12.187611017070832,11.950399398803711,10.254011154174805,14.928508758544922,7.825708389282227,15.859734535217285
value_pre-c4_len128-prefill-hidden-tokens32,prefill,17,attn_update,value_pre_para_perp_ratio,61,0.7180333845928067,0.7209943532943726,0.5362535715103149,0.907568633556366,0.3970901370048523,1.0190452337265015
value_pre-c4_len128-prefill-hidden-tokens32,prefill,17,attn_update,value_pre_para_ratio,61,0.5750324814623294,0.5848358164105543,0.472590620573916,0.6720553439459103,0.36905808051572964,0.7137450403022488
value_pre-c4_len128-prefill-hidden-tokens32,prefill,17,attn_update,value_pre_perp_ratio,61,0.8122497334395087,0.811151704138682,0.7405008650123218,0.8812820042076571,0.7004056451350309,0.9294063381611899
value_pre-c4_len128-prefill-hidden-tokens32,prefill,17,attn_update,value_pre_self_alignment,61,0.5750324809160389,0.5848357677459717,0.4725905954837799,0.6720554232597351,0.3690580725669861,0.7137449979782104
value_pre-c4_len128-prefill-hidden-tokens32,prefill,17,attn_update,value_pre_self_value_norm,61,26.942174848963003,27.009376525878906,24.003694534301758,31.1043701171875,20.281030654907227,32.69855499267578
value_pre-c4_len128-prefill-hidden-tokens32,prefill,18,attn_update,value_pre_norm,61,12.79107425251945,12.758216857910156,10.396910667419434,15.624641418457031,9.170876502990723,17.154569625854492
value_pre-c4_len128-prefill-hidden-tokens32,prefill,18,attn_update,value_pre_para_perp_ratio,61,0.6777126212589076,0.6915774941444397,0.48488977551460266,0.8518826365470886,0.2697412669658661,0.9428501129150391
value_pre-c4_len128-prefill-hidden-tokens32,prefill,18,attn_update,value_pre_para_ratio,61,0.5520190083547915,0.568803941495103,0.43630361679951846,0.6484800310358685,0.26043302391387324,0.6860101942235852
value_pre-c4_len128-prefill-hidden-tokens32,prefill,18,attn_update,value_pre_perp_ratio,61,0.8269519742287702,0.8224731617363638,0.7612316420347537,0.8997995725144512,0.7275920064936128,0.9654919457150061
value_pre-c4_len128-prefill-hidden-tokens32,prefill,18,attn_update,value_pre_self_alignment,61,0.5520189976105925,0.5688039660453796,0.43630361557006836,0.6484800577163696,0.26043301820755005,0.6860102415084839
value_pre-c4_len128-prefill-hidden-tokens32,prefill,18,attn_update,value_pre_self_value_norm,61,30.401055164024477,30.854076385498047,25.815587997436523,34.274776458740234,23.410816192626953,39.81317138671875
value_pre-c4_len128-prefill-hidden-tokens32,prefill,19,attn_update,value_pre_norm,61,14.151635857879139,14.183722496032715,11.539582252502441,16.804933547973633,10.330429077148438,18.60540199279785
value_pre-c4_len128-prefill-hidden-tokens32,prefill,19,attn_update,value_pre_para_perp_ratio,61,0.6022479539034796,0.6090512275695801,0.4503139853477478,0.7880432605743408,0.288348913192749,0.9414525032043457
value_pre-c4_len128-prefill-hidden-tokens32,prefill,19,attn_update,value_pre_para_ratio,61,0.507040591514468,0.5201684896606289,0.4106027413234053,0.6189519169910234,0.2770607728370078,0.6854712689586409
value_pre-c4_len128-prefill-hidden-tokens32,prefill,19,attn_update,value_pre_perp_ratio,61,0.8550623309990971,0.8540635939444645,0.785428871387214,0.9118143168568807,0.7280996667312175,0.9608524464254509
value_pre-c4_len128-prefill-hidden-tokens32,prefill,19,attn_update,value_pre_self_alignment,61,0.5070405968877135,0.5201684832572937,0.41060274839401245,0.6189519166946411,0.2770608067512512,0.6854714155197144
value_pre-c4_len128-prefill-hidden-tokens32,prefill,19,attn_update,value_pre_self_value_norm,61,37.8313823137127,37.75438690185547,33.416839599609375,42.061187744140625,31.19853401184082,47.10417938232422
value_pre-c4_len128-prefill-hidden-tokens32,prefill,20,attn_update,value_pre_norm,61,13.45397322295142,13.516297340393066,10.733514785766602,16.035099029541016,8.817344665527344,17.48555564880371
value_pre-c4_len128-prefill-hidden-tokens32,prefill,20,attn_update,value_pre_para_perp_ratio,61,0.6367239698034818,0.6470687985420227,0.47453898191452026,0.7801157236099243,0.32549718022346497,0.951564371585846
value_pre-c4_len128-prefill-hidden-tokens32,prefill,20,attn_update,value_pre_para_ratio,61,0.5299210253114888,0.5432571633761896,0.42871694983523095,0.6150885085196975,0.3095136613667226,0.6893449038362034
value_pre-c4_len128-prefill-hidden-tokens32,prefill,20,attn_update,value_pre_perp_ratio,61,0.8425464597218526,0.8395662778185863,0.7884580591039931,0.9034388713094371,0.7244333003053405,0.9508950199839737
value_pre-c4_len128-prefill-hidden-tokens32,prefill,20,attn_update,value_pre_self_alignment,61,0.5299210279691414,0.5432572364807129,0.4287169277667999,0.6150884628295898,0.3095136284828186,0.6893449425697327
value_pre-c4_len128-prefill-hidden-tokens32,prefill,20,attn_update,value_pre_self_value_norm,61,37.41271794428591,37.41007995605469,34.28841018676758,40.74127197265625,29.725399017333984,43.940086364746094
value_pre-c4_len128-prefill-hidden-tokens32,prefill,21,attn_update,value_pre_norm,61,14.647550551617732,14.38580322265625,12.78324031829834,16.610172271728516,10.655542373657227,18.399044036865234
value_pre-c4_len128-prefill-hidden-tokens32,prefill,21,attn_update,value_pre_para_perp_ratio,61,0.5897428896583494,0.5752643346786499,0.4390724003314972,0.7456616759300232,0.35836946964263916,0.868830144405365
value_pre-c4_len128-prefill-hidden-tokens32,prefill,21,attn_update,value_pre_para_ratio,61,0.5022386906867857,0.49864334020614975,0.4020269320083953,0.5977718189189118,0.3373602810709932,0.6558627099428169
value_pre-c4_len128-prefill-hidden-tokens32,prefill,21,attn_update,value_pre_perp_ratio,61,0.8604040172931935,0.8668073079821861,0.8016662774701852,0.9156278566141849,0.7548802302210631,0.9413756309515214
value_pre-c4_len128-prefill-hidden-tokens32,prefill,21,attn_update,value_pre_self_alignment,61,0.5022386908531189,0.49864333868026733,0.402026891708374,0.5977718830108643,0.3373602628707886,0.6558626890182495
value_pre-c4_len128-prefill-hidden-tokens32,prefill,21,attn_update,value_pre_self_value_norm,61,41.121578372892785,41.301239013671875,37.86686325073242,45.558067321777344,31.96901512145996,47.443092346191406
value_pre-c4_len128-prefill-hidden-tokens32,prefill,22,attn_update,value_pre_norm,61,19.202142512212035,19.379493713378906,15.102301597595215,22.40968132019043,13.564979553222656,26.077470779418945
value_pre-c4_len128-prefill-hidden-tokens32,prefill,22,attn_update,value_pre_para_perp_ratio,61,0.6643435427399932,0.6531025171279907,0.529854416847229,0.8288806676864624,0.3722342848777771,1.0294687747955322
value_pre-c4_len128-prefill-hidden-tokens32,prefill,22,attn_update,value_pre_para_ratio,61,0.5477147992817494,0.5468131524036753,0.4681931868422052,0.6381590135977663,0.3488500112560865,0.717298652689139
value_pre-c4_len128-prefill-hidden-tokens32,prefill,22,attn_update,value_pre_perp_ratio,61,0.8326828016625794,0.8372546713102609,0.7699045928523535,0.8836260722894657,0.6967658186828686,0.9371785844144225
value_pre-c4_len128-prefill-hidden-tokens32,prefill,22,attn_update,value_pre_self_alignment,61,0.5477148069710028,0.5468131303787231,0.4681932330131531,0.6381590366363525,0.3488500118255615,0.7172986268997192
value_pre-c4_len128-prefill-hidden-tokens32,prefill,22,attn_update,value_pre_self_value_norm,61,49.41545655297451,49.829612731933594,44.91828536987305,54.07951354980469,41.88641357421875,56.23285675048828
value_pre-c4_len128-prefill-hidden-tokens32,prefill,23,attn_update,value_pre_norm,61,21.749101451185883,21.56766700744629,18.718185424804688,25.100618362426758,17.27581024169922,26.92220687866211
value_pre-c4_len128-prefill-hidden-tokens32,prefill,23,attn_update,value_pre_para_perp_ratio,61,0.7060033483583419,0.7160419225692749,0.5755648612976074,0.8685494661331177,0.39785611629486084,0.995384156703949
value_pre-c4_len128-prefill-hidden-tokens32,prefill,23,attn_update,value_pre_para_ratio,61,0.5714089661714928,0.5821832679519,0.4988389694081672,0.6557418556130101,0.36967278752606136,0.705469148564396
value_pre-c4_len128-prefill-hidden-tokens32,prefill,23,attn_update,value_pre_perp_ratio,61,0.8167839775787739,0.8130574970558982,0.7549850671959086,0.8666946124310864,0.7087405813259817,0.9291620123627775
value_pre-c4_len128-prefill-hidden-tokens32,prefill,23,attn_update,value_pre_self_alignment,61,0.5714089689684696,0.5821831822395325,0.4988389313220978,0.6557419300079346,0.3696728050708771,0.7054692506790161
value_pre-c4_len128-prefill-hidden-tokens32,prefill,23,attn_update,value_pre_self_value_norm,61,50.48704635119829,51.51268768310547,40.55731201171875,58.117149353027344,37.086910247802734,63.61210632324219
value_pre-c4_len128-prefill-hidden-tokens32,prefill,24,attn_update,value_pre_norm,61,19.76967092420234,20.218212127685547,16.266616821289062,22.160747528076172,13.46557903289795,24.45634651184082
value_pre-c4_len128-prefill-hidden-tokens32,prefill,24,attn_update,value_pre_para_perp_ratio,61,0.5634939856216555,0.5733949542045593,0.4178308844566345,0.7153464555740356,0.2712101936340332,0.8332468271255493
value_pre-c4_len128-prefill-hidden-tokens32,prefill,24,attn_update,value_pre_para_ratio,61,0.48556237903133564,0.4974243391158063,0.3855304816100208,0.5818093447948456,0.2617543065582762,0.6401451822343402
value_pre-c4_len128-prefill-hidden-tokens32,prefill,24,attn_update,value_pre_perp_ratio,61,0.8699407262294898,0.8675073965078182,0.8133252554809123,0.9226950224783517,0.7682539626098105,0.9651345144503257
value_pre-c4_len128-prefill-hidden-tokens32,prefill,24,attn_update,value_pre_self_alignment,61,0.4855623890141972,0.49742433428764343,0.3855305314064026,0.581809401512146,0.2617543339729309,0.6401451826095581
value_pre-c4_len128-prefill-hidden-tokens32,prefill,24,attn_update,value_pre_self_value_norm,61,65.99280079075548,64.84745788574219,53.93362808227539,78.4659423828125,50.093475341796875,95.58087158203125
value_pre-c4_len128-prefill-hidden-tokens32,prefill,25,attn_update,value_pre_norm,61,15.191673927619808,14.989252090454102,11.925769805908203,18.33318519592285,6.527918338775635,22.453102111816406
value_pre-c4_len128-prefill-hidden-tokens32,prefill,25,attn_update,value_pre_para_perp_ratio,61,0.5122384160268502,0.518923282623291,0.3719005584716797,0.6192438006401062,0.16918765008449554,0.7928683161735535
value_pre-c4_len128-prefill-hidden-tokens32,prefill,25,attn_update,value_pre_para_ratio,61,0.45009229054855104,0.4606003444278392,0.34857523985504024,0.5264751688101323,0.1668169689652426,0.621281594947399
value_pre-c4_len128-prefill-hidden-tokens32,prefill,25,attn_update,value_pre_perp_ratio,61,0.8879187414852046,0.8876077443005292,0.8501904560066836,0.9372807296799387,0.783587385718369,0.9859878500538501
value_pre-c4_len128-prefill-hidden-tokens32,prefill,25,attn_update,value_pre_self_alignment,61,0.45009228758147507,0.4606003761291504,0.3485752046108246,0.526475191116333,0.16681699454784393,0.6212815642356873
value_pre-c4_len128-prefill-hidden-tokens32,prefill,25,attn_update,value_pre_self_value_norm,61,58.75641413204006,59.27655792236328,47.337345123291016,72.0406723022461,42.45841598510742,74.57561492919922
value_pre-c4_len128-prefill-hidden-tokens32,prefill,26,attn_update,value_pre_norm,61,13.215365957041255,12.31041431427002,8.8970308303833,18.539953231811523,5.746657371520996,25.087644577026367
value_pre-c4_len128-prefill-hidden-tokens32,prefill,26,attn_update,value_pre_para_perp_ratio,61,0.4464102218874165,0.44993218779563904,0.3319442868232727,0.5525519251823425,0.1433066576719284,0.6281513571739197
value_pre-c4_len128-prefill-hidden-tokens32,prefill,26,attn_update,value_pre_para_ratio,61,0.4042113059836238,0.410313249172278,0.3150410271497467,0.48363269513325263,0.14185740085358206,0.5319165602476171
value_pre-c4_len128-prefill-hidden-tokens32,prefill,26,attn_update,value_pre_perp_ratio,61,0.9114205328796258,0.9119446207425671,0.8752710262877227,0.9490780255581835,0.8467967693612485,0.9898870377536079
value_pre-c4_len128-prefill-hidden-tokens32,prefill,26,attn_update,value_pre_self_alignment,61,0.40421130960104895,0.41031327843666077,0.3150410056114197,0.4836327135562897,0.14185738563537598,0.5319165587425232
value_pre-c4_len128-prefill-hidden-tokens32,prefill,26,attn_update,value_pre_self_value_norm,61,68.00867530947826,67.41667175292969,52.514957427978516,83.29456329345703,45.36371994018555,93.20556640625
value_pre-c4_len128-prefill-hidden-tokens32,prefill,27,attn_update,value_pre_norm,61,17.530696227902272,17.02334976196289,13.359444618225098,23.828197479248047,5.29547643661499,29.738880157470703
value_pre-c4_len128-prefill-hidden-tokens32,prefill,27,attn_update,value_pre_para_perp_ratio,61,0.5772720423878216,0.5747702121734619,0.401155948638916,0.7475242614746094,0.1552325189113617,0.8333951830863953
value_pre-c4_len128-prefill-hidden-tokens32,prefill,27,attn_update,value_pre_para_ratio,61,0.4926439925297842,0.49832137684550526,0.37231533306459197,0.598730131057594,0.15339532664188538,0.6402125166389228
value_pre-c4_len128-prefill-hidden-tokens32,prefill,27,attn_update,value_pre_perp_ratio,61,0.8641694410051172,0.8669923643181753,0.8009507930944517,0.9281062517571502,0.7681980041375561,0.9881648769848306
value_pre-c4_len128-prefill-hidden-tokens32,prefill,27,attn_update,value_pre_self_alignment,61,0.49264398681335764,0.49832141399383545,0.37231531739234924,0.5987300872802734,0.15339533984661102,0.6402124166488647
value_pre-c4_len128-prefill-hidden-tokens32,prefill,27,attn_update,value_pre_self_value_norm,61,78.67788983954757,78.83414459228516,64.66455078125,94.91839599609375,55.243804931640625,100.86985778808594
value_pre-c4_len128-prefill-hidden-tokens32,prefill,28,attn_update,value_pre_norm,61,23.134734826009783,23.631380081176758,18.62238883972168,27.460067749023438,14.881611824035645,31.064306259155273
value_pre-c4_len128-prefill-hidden-tokens32,prefill,28,attn_update,value_pre_para_perp_ratio,61,0.6208301171904704,0.6070605516433716,0.493085652589798,0.7767167091369629,0.313953697681427,0.9198501110076904
value_pre-c4_len128-prefill-hidden-tokens32,prefill,28,attn_update,value_pre_para_ratio,61,0.5220989484365247,0.518926680206908,0.4422455981942829,0.6134183089347959,0.2995382769695442,0.6769967541792892
value_pre-c4_len128-prefill-hidden-tokens32,prefill,28,attn_update,value_pre_perp_ratio,61,0.8488589097803008,0.8548186870670242,0.7897581092344188,0.8968940595015701,0.7359859497688205,0.954084287069174
