source,prompt_idx,prompt_token_count,phase,metric,n,mean,median,p10,p90,min,max
value_pre-c4_len1024-prefill-hidden-tokens32,5,1135,prefill,value_pre_self_alignment,2556,0.43537246683140246,0.45351266860961914,0.23696096241474152,0.6016968786716461,-0.028590356931090355,0.7517902255058289
value_pre-c4_len1024-prefill-hidden-tokens32,5,1135,prefill,value_pre_self_value_norm,2556,59.651186382173556,32.25034713745117,6.44264030456543,163.09466552734375,1.3032848834991455,508.3047790527344
value_pre-c4_len1024-prefill-hidden-tokens32,6,968,prefill,value_pre_norm,2196,16.894840866273,12.516042232513428,2.1561505794525146,33.69528388977051,1.040365219116211,148.30728149414062
value_pre-c4_len1024-prefill-hidden-tokens32,6,968,prefill,value_pre_para_perp_ratio,2196,0.4973166675378105,0.49808767437934875,0.2523180693387985,0.726990818977356,0.024223072454333305,1.1056573390960693
value_pre-c4_len1024-prefill-hidden-tokens32,6,968,prefill,value_pre_para_ratio,2196,0.43193549411234333,0.44584368820481324,0.2446503416040418,0.5880225094624287,0.024215968347058865,0.7416548188330508
value_pre-c4_len1024-prefill-hidden-tokens32,6,968,prefill,value_pre_perp_ratio,2196,0.8905764684549323,0.895110852179497,0.8088445156091111,0.9696112445534166,0.6707817796078352,0.9997067245695593
value_pre-c4_len1024-prefill-hidden-tokens32,6,968,prefill,value_pre_self_alignment,2196,0.4319354945162688,0.4458436965942383,0.24465034157037735,0.5880225598812103,0.024215973913669586,0.7416548132896423
value_pre-c4_len1024-prefill-hidden-tokens32,6,968,prefill,value_pre_self_value_norm,2196,61.12708726481879,32.00563716888428,7.0106589794158936,164.40032196044922,1.4048686027526855,468.6944885253906
value_pre-c4_len1024-prefill-hidden-tokens32,7,938,prefill,value_pre_norm,2124,16.85648148070509,12.960286140441895,2.038636255264282,32.88722915649414,0.744260311126709,118.53894805908203
value_pre-c4_len1024-prefill-hidden-tokens32,7,938,prefill,value_pre_para_perp_ratio,2124,0.4964685068271086,0.49579453468322754,0.2573689043521881,0.7305486142635346,0.03442580997943878,1.4621227979660034
value_pre-c4_len1024-prefill-hidden-tokens32,7,938,prefill,value_pre_para_ratio,2124,0.4312121520423395,0.4441968134965797,0.24924635896044361,0.5899003326608202,0.03440543164488063,0.825412353038209
value_pre-c4_len1024-prefill-hidden-tokens32,7,938,prefill,value_pre_perp_ratio,2124,0.8909468627820072,0.8959292303762926,0.8074759667040363,0.96844011084871,0.5645300958855634,0.9994080138620449
value_pre-c4_len1024-prefill-hidden-tokens32,7,938,prefill,value_pre_self_alignment,2124,0.4312121514985145,0.44419676065444946,0.24924634099006654,0.5899003505706787,0.0344054289162159,0.8254124522209167
value_pre-c4_len1024-prefill-hidden-tokens32,7,938,prefill,value_pre_self_value_norm,2124,61.03084650961244,33.08015060424805,6.58271279335022,162.0869857788086,0.839323103427887,537.827880859375
value_pre-c4_len128-prefill-hidden-tokens32,0,144,prefill,value_pre_norm,324,16.346865940977025,12.268067359924316,2.3895025968551646,32.99684638977051,1.14003586769104,85.19558715820312
value_pre-c4_len128-prefill-hidden-tokens32,0,144,prefill,value_pre_para_perp_ratio,324,0.5555297138606324,0.5514063537120819,0.31175466179847716,0.8074684500694274,0.150857612490654,0.995384156703949
value_pre-c4_len128-prefill-hidden-tokens32,0,144,prefill,value_pre_para_ratio,324,0.47239358717245955,0.48286389353101233,0.2976262700362866,0.6282284394834915,0.14916976633032342,0.705469148564396
value_pre-c4_len128-prefill-hidden-tokens32,0,144,prefill,value_pre_perp_ratio,324,0.8708892174057246,0.8756953001714991,0.7780267537188008,0.9546820140215608,0.7087405813259817,0.9888116894187581
value_pre-c4_len128-prefill-hidden-tokens32,0,144,prefill,value_pre_self_alignment,324,0.4723935875075835,0.4828639030456543,0.29762628078460696,0.6282284438610076,0.14916977286338806,0.7054692506790161
value_pre-c4_len128-prefill-hidden-tokens32,0,144,prefill,value_pre_self_value_norm,324,61.791136891385655,32.90848922729492,7.19524393081665,161.96605377197267,1.755787968635559,373.78582763671875
value_pre-c4_len128-prefill-hidden-tokens32,1,113,prefill,value_pre_norm,288,16.64751241935624,12.393077850341797,2.062043595314026,34.79373130798341,1.1042022705078125,76.88990783691406
value_pre-c4_len128-prefill-hidden-tokens32,1,113,prefill,value_pre_para_perp_ratio,288,0.46550122852851117,0.47296349704265594,0.23364040553569795,0.6834265232086182,0.11362180858850479,0.816972017288208
value_pre-c4_len128-prefill-hidden-tokens32,1,113,prefill,value_pre_para_ratio,288,0.411167003707412,0.42755361763043276,0.22751304798082572,0.5642426740413742,0.1128954170978959,0.6326764260159864
value_pre-c4_len128-prefill-hidden-tokens32,1,113,prefill,value_pre_perp_ratio,288,0.9018874425565758,0.903989552325962,0.8256087838311632,0.9737748207325728,0.7744162585575887,0.9936069557839255
value_pre-c4_len128-prefill-hidden-tokens32,1,113,prefill,value_pre_self_alignment,288,0.4111670077416218,0.42755362391471863,0.22751305401325228,0.5642427146434784,0.1128954142332077,0.6326764822006226
value_pre-c4_len128-prefill-hidden-tokens32,1,113,prefill,value_pre_self_value_norm,288,59.91508122492168,31.829185485839844,6.5241709709167495,162.60490570068362,1.3457112312316895,400.6855163574219
value_pre-c4_len128-prefill-hidden-tokens32,2,121,prefill,value_pre_norm,288,15.461893838312891,11.313408851623535,2.103794574737549,28.825001525878946,1.0946348905563354,91.06265258789062
value_pre-c4_len128-prefill-hidden-tokens32,2,121,prefill,value_pre_para_perp_ratio,288,0.49531889166165555,0.5003122985363007,0.2501413568854332,0.7102797091007234,0.07093081623315811,0.8777906894683838
value_pre-c4_len128-prefill-hidden-tokens32,2,121,prefill,value_pre_para_ratio,288,0.4313179728272857,0.4474369920284286,0.24266429827476088,0.5790705494591126,0.07075305151245045,0.659691615938615
value_pre-c4_len128-prefill-hidden-tokens32,2,121,prefill,value_pre_perp_ratio,288,0.8912022759932778,0.8943154269443618,0.8152753133643731,0.9701097567017852,0.7515363732181544,0.9974938384550109
value_pre-c4_len128-prefill-hidden-tokens32,2,121,prefill,value_pre_self_alignment,288,0.4313179726143264,0.44743700325489044,0.2426643043756485,0.5790705800056458,0.0707530528306961,0.6596916913986206
value_pre-c4_len128-prefill-hidden-tokens32,2,121,prefill,value_pre_self_value_norm,288,61.64327890177568,31.164523124694824,6.044479036331177,167.63823394775392,1.6955881118774414,430.6261901855469
value_pre-c4_len128-prefill-hidden-tokens32,3,103,prefill,value_pre_norm,252,15.310529180462398,11.556249618530273,1.9869466781616212,30.10601978302002,1.1116124391555786,86.15213012695312
value_pre-c4_len128-prefill-hidden-tokens32,3,103,prefill,value_pre_para_perp_ratio,252,0.5166038347496873,0.5097933709621429,0.3022662103176117,0.7768970429897308,0.1349892020225525,1.0025397539138794
value_pre-c4_len128-prefill-hidden-tokens32,3,103,prefill,value_pre_para_ratio,252,0.44569903624299845,0.4541790292314753,0.28933696577948614,0.613505993572297,0.13377586249870524,0.7080029989764923
value_pre-c4_len128-prefill-hidden-tokens32,3,103,prefill,value_pre_perp_ratio,252,0.8844676393276921,0.8909096455374761,0.7896892205304114,0.9572267309572323,0.7062094257644043,0.9910115966350173
value_pre-c4_len128-prefill-hidden-tokens32,3,103,prefill,value_pre_self_alignment,252,0.44569904008318506,0.4541790187358856,0.2893369555473328,0.613506019115448,0.13377586007118225,0.708003044128418
value_pre-c4_len128-prefill-hidden-tokens32,3,103,prefill,value_pre_self_value_norm,252,59.90121237247709,31.343326568603516,6.93839840888977,162.98135681152343,1.687408208847046,324.2784423828125
value_pre-c4_len128-prefill-hidden-tokens32,4,126,prefill,value_pre_norm,288,16.205345994068516,11.174013614654541,2.0649896621704107,33.18475799560549,1.1137826442718506,116.26919555664062
value_pre-c4_len128-prefill-hidden-tokens32,4,126,prefill,value_pre_para_perp_ratio,288,0.5092375843992664,0.5100287199020386,0.2705304682254791,0.7568459451198578,0.12598997354507446,1.0294687747955322
value_pre-c4_len128-prefill-hidden-tokens32,4,126,prefill,value_pre_para_ratio,288,0.43945341592136516,0.4543451103807116,0.2611426871992317,0.6034878874669287,0.12500177319961447,0.717298652689139
value_pre-c4_len128-prefill-hidden-tokens32,4,126,prefill,value_pre_perp_ratio,288,0.8863762263430518,0.8908246872332901,0.7973721584666933,0.9652996728496954,0.6967658186828686,0.9921565027876215
value_pre-c4_len128-prefill-hidden-tokens32,4,126,prefill,value_pre_self_alignment,288,0.4394534182631307,0.45434513688087463,0.26114270091056824,0.6034879148006439,0.12500177323818207,0.7172986268997192
value_pre-c4_len128-prefill-hidden-tokens32,4,126,prefill,value_pre_self_value_norm,288,60.98005673579044,31.84358787536621,5.8167780399322515,171.23409729003907,1.3319061994552612,358.82940673828125
value_pre-c4_len128-prefill-hidden-tokens32,5,108,prefill,value_pre_norm,252,15.747998781147457,12.452479839324951,2.2514723062515256,30.981881904602055,1.0897942781448364,87.73956298828125
value_pre-c4_len128-prefill-hidden-tokens32,5,108,prefill,value_pre_para_perp_ratio,252,0.47460211652223877,0.48068779706954956,0.23219464719295502,0.7305263638496399,0.002214971696957946,0.9414525032043457
value_pre-c4_len128-prefill-hidden-tokens32,5,108,prefill,value_pre_para_ratio,252,0.41406271334826256,0.4332348109259706,0.22617723362027775,0.5898887123923259,0.0022149662532370737,0.6854712689586409
value_pre-c4_len128-prefill-hidden-tokens32,5,108,prefill,value_pre_perp_ratio,252,0.8976501717073352,0.9012811328223929,0.8074844823743276,0.9740855772681645,0.7280996667312175,0.9999975533584715
value_pre-c4_len128-prefill-hidden-tokens32,5,108,prefill,value_pre_self_alignment,252,0.4140627118980601,0.433234766125679,0.22617724388837815,0.5898887038230896,0.002214968204498291,0.6854714155197144
value_pre-c4_len128-prefill-hidden-tokens32,5,108,prefill,value_pre_self_value_norm,252,68.21208741314827,33.41140365600586,6.826729249954224,191.63209533691412,1.7557880878448486,534.961669921875
value_pre-c4_len128-prefill-hidden-tokens32,6,110,prefill,value_pre_norm,252,16.145512731302354,11.52583646774292,1.8221335768699647,36.22557029724121,1.0880376100540161,79.97055053710938
value_pre-c4_len128-prefill-hidden-tokens32,6,110,prefill,value_pre_para_perp_ratio,252,0.5084870455875283,0.5000081062316895,0.28376279175281527,0.7410263299942016,0.07182954251766205,1.0190452337265015
value_pre-c4_len128-prefill-hidden-tokens32,6,110,prefill,value_pre_para_ratio,252,0.4404242907553207,0.4472186577159233,0.2729841672468427,0.5953754646757989,0.07164495150386865,0.7137450403022488
value_pre-c4_len128-prefill-hidden-tokens32,6,110,prefill,value_pre_perp_ratio,252,0.8871732553026426,0.8944240245463573,0.8034474750294367,0.9620174687887458,0.7004056451350309,0.9974301573146588
