model,layer,head,delta_loss,bootstrap_delta_loss,ci95_low,ci95_high,p_improve,sign_flip_p,ci_class,para_ratio,para_over_ref,edit_over_y,edit_over_ref,samples,tokens,sign_flip_q_global,fdr_global_class,sign_flip_q_model,fdr_model_class
qwen3_4b,6,11,0.0017811037606909608,0.0017810307552271613,0.0004686306434741408,0.003165395320627027,0.0028,0.009999000099990002,degrade,0.1480834556569846,0.14932758774641677,0.2884066760768379,0.1493275867720369,128,19526,0.033100138262035866,degrade,0.03555200035552,degrade
qwen3_4b,6,12,-0.0005233281706122916,-0.0005233537756394231,-0.001687877382929031,0.0006703772220372411,0.8112,0.39146085391460855,inconclusive,0.20908189288805576,0.09586105297960693,0.3580227604618779,0.09586105297960693,128,19526,0.5637036296370364,inconclusive,0.5965117773936892,inconclusive
qwen3_4b,6,13,-0.0003013810112157955,-0.00030148387089574675,-0.001186548600724885,0.0006071379044979848,0.7514,0.5273472652734726,inconclusive,0.055176087692475104,0.04591292506738032,0.15871151745090997,0.045912924580190376,128,19526,0.6934977735103202,inconclusive,0.6934977735103202,inconclusive
qwen3_4b,6,14,0.0002566814959861219,0.00025655349527093507,-0.0010693883617194546,0.001542117493299325,0.346,0.6943305669433056,inconclusive,0.20033528460701155,0.10949446238472696,0.3300021935240062,0.10949446238472696,128,19526,0.8095838189460406,inconclusive,0.8141836418767762,inconclusive
qwen3_4b,6,15,0.004462874620697832,0.004462820003966285,0.0023542379241405635,0.006565768901995218,0.0,9.999000099990002e-05,degrade,0.4371636236003228,0.2497526127412097,0.5224283698265885,0.24975261468996948,128,19526,0.0005332800053328001,degrade,0.0005332800053328001,degrade
qwen3_4b,6,16,-0.00012688410644789982,-0.0001269329477013421,-0.0009557143380825325,0.0007175791551621988,0.6092,0.7666233376662334,inconclusive,0.048632004495477006,0.06622264102044234,0.15750839408786818,0.06622264053325239,128,19526,0.8557655862320744,inconclusive,0.835763614649771,inconclusive
qwen3_4b,6,17,-2.6394594867085175e-05,-2.6466977604830178e-05,-0.0010764559675105502,0.0010078425118688066,0.5292,0.9621037896210379,inconclusive,0.10309295118387936,0.12216372678715302,0.2521550486675472,0.12216372678715302,128,19526,0.979102089791021,inconclusive,0.9798020197980201,inconclusive
qwen3_4b,6,18,-2.7669937679331014e-05,-2.776321226317509e-05,-0.002139051894894356,0.002201239593454667,0.5118,0.9798020197980202,inconclusive,0.46833233206055935,0.2904893166260701,0.559242004940184,0.2904893166260701,128,19526,0.9832159641178739,inconclusive,0.9798020197980201,inconclusive
qwen3_4b,6,19,-0.0002228474013814541,-0.0002229152785135832,-0.0013658074319363475,0.0008187296782356912,0.6498,0.7039296070392961,inconclusive,0.08971092667463944,0.10735557770515919,0.23136703081971385,0.10735557721796925,128,19526,0.8141836418767762,inconclusive,0.8141836418767762,inconclusive
qwen3_4b,6,20,0.000750826822249806,0.0007507715827920795,-0.00012044314670841075,0.001676648167854409,0.052,0.10978902109789021,inconclusive,0.06320937389310445,0.06728114789473143,0.1771644972293313,0.06728114765113645,128,19526,0.22747653292224734,inconclusive,0.2439028824390288,inconclusive
qwen3_4b,6,21,0.00037997713785475895,0.00037989773418673064,-0.0006859045153077691,0.0014493460849917736,0.2394,0.49495050494950504,inconclusive,0.13114899285756157,0.09111679437668996,0.24740261404298122,0.09111679437668996,128,19526,0.6661016141376517,inconclusive,0.6855314468553144,inconclusive
qwen3_4b,6,22,0.0003877417249755766,0.0003877064493803122,-0.00047986783264640715,0.0012648290153237293,0.1928,0.37376262373762625,inconclusive,0.14107653592281413,0.09035695881070153,0.26003815320868756,0.09035695881070153,128,19526,0.5409227921428963,inconclusive,0.5787292238518085,inconclusive
qwen3_4b,6,23,-0.0010354283231333028,-0.0010354772376486674,-0.002064692723949759,-6.473572037176095e-06,0.9764,0.050794920507949204,improve,0.29236570920980753,0.19279949485418288,0.41829445791427206,0.19279949485418288,128,19526,0.12611152677835663,inconclusive,0.13932321053608923,inconclusive
