method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
awq_native_l25	25	mlp_out	-0.036693818867206573	1.302407145500183	5.2945451736450195	0.9376757144927979	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l25
awq_native_l26	26	attn_out	0.03410256281495094	0.6796621680259705	3.387647867202759	0.9578410983085632	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l26
awq_native_l26	26	block_out	-0.0050223940052092075	0.706580400466919	6.50282096862793	0.9871321320533752	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l26
awq_native_l26	26	mlp_out	-0.029341451823711395	1.076860785484314	5.535635471343994	0.9617789387702942	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l26
awq_native_l27	27	attn_out	-0.0287772286683321	0.4810442626476288	3.3624706268310547	0.9733267426490784	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l27
awq_native_l27	27	block_out	-0.0032865547109395266	0.5466715693473816	7.379421234130859	0.9930122494697571	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l27
awq_native_l27	27	mlp_out	-0.03321998193860054	1.318818211555481	6.428786754608154	0.9566308856010437	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l27
awq_native_l28	28	attn_out	-0.016517827287316322	0.479514479637146	4.106445789337158	0.976902186870575	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l28
awq_native_l28	28	block_out	-0.0018540133023634553	0.5024735331535339	8.145915031433105	0.994382381439209	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l28
awq_native_l28	28	mlp_out	-0.019828276708722115	0.9278905987739563	7.064882278442383	0.9791040420532227	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l28
