method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
wanda_unstructured_l24	24	attn_out	-0.10451337695121765	1.479486107826233	4.470175743103027	0.8852517604827881	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l24
wanda_unstructured_l24	24	block_out	-0.022272124886512756	2.463951587677002	11.843998908996582	0.9560958743095398	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l24
wanda_unstructured_l24	24	mlp_out	-0.15682317316532135	5.152187824249268	9.995244979858398	0.7949640154838562	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l24
wanda_unstructured_l25	25	attn_out	-0.18775956332683563	2.510187864303589	4.058042049407959	0.7208947539329529	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l25
wanda_unstructured_l25	25	block_out	-0.02442985586822033	3.072734832763672	14.73694896697998	0.9582560062408447	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l25
wanda_unstructured_l25	25	mlp_out	-0.1913190633058548	7.180725574493408	12.241921424865723	0.7539870142936707	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l25
wanda_unstructured_l26	26	attn_out	-0.19359691441059113	2.6311023235321045	4.456265926361084	0.7414186000823975	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l26
wanda_unstructured_l26	26	block_out	-0.021903494372963905	3.107877731323242	15.037007331848145	0.9586802124977112	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l26
wanda_unstructured_l26	26	mlp_out	-0.18343669176101685	7.04942512512207	12.512194633483887	0.7685744166374207	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l26
wanda_unstructured_l27	27	attn_out	-0.16596998274326324	2.4789698123931885	5.290111064910889	0.8016014099121094	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l27
