method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
wanda_4_8_l13	13	mlp_out	-0.2693651020526886	3.9660778045654297	5.742713928222656	0.6811079978942871	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l13
wanda_4_8_l14	14	attn_out	-0.1717454046010971	1.7728595733642578	4.806059837341309	0.8781498074531555	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l14
wanda_4_8_l14	14	block_out	-0.04399123787879944	2.019178628921509	7.493009090423584	0.9247550368309021	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l14
wanda_4_8_l14	14	mlp_out	-0.2785695791244507	3.9631922245025635	5.905246257781982	0.6870072484016418	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l14
wanda_4_8_l15	15	attn_out	-0.1624985933303833	1.6667556762695312	4.295085430145264	0.8680163025856018	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l15
wanda_4_8_l15	15	block_out	-0.03506460413336754	1.709970474243164	7.254078388214111	0.947678804397583	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l15
wanda_4_8_l15	15	mlp_out	-0.2920258045196533	4.151561260223389	5.5909423828125	0.6455127596855164	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l15
wanda_4_8_l16	16	attn_out	-0.18592174351215363	1.6785387992858887	4.04112434387207	0.8509678840637207	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l16
wanda_4_8_l16	16	block_out	-0.0474124401807785	2.373948335647583	7.1046624183654785	0.8925819396972656	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l16
wanda_4_8_l16	16	mlp_out	-0.32007381319999695	4.538393497467041	5.701624393463135	0.6106191873550415	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l16
wanda_4_8_l17	17	attn_out	-0.18608494102954865	1.832592487335205	4.826548099517822	0.8645074963569641	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l17
wanda_4_8_l17	17	block_out	-0.036298077553510666	1.929150938987732	7.7319769859313965	0.9362857341766357	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l17
wanda_4_8_l17	17	mlp_out	-0.3082163333892822	4.616862773895264	5.863154888153076	0.6108075976371765	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l17
wanda_4_8_l18	18	attn_out	-0.16351430118083954	1.7509621381759644	4.670318603515625	0.8761510252952576	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l18
wanda_4_8_l18	18	block_out	-0.04084741696715355	2.257392644882202	8.052720069885254	0.9247877597808838	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l18
wanda_4_8_l18	18	mlp_out	-0.30360937118530273	4.600546360015869	6.220840930938721	0.6431996822357178	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l18
wanda_4_8_l19	19	attn_out	-0.23078691959381104	3.3150007724761963	6.452484607696533	0.7932000160217285	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l19
wanda_4_8_l19	19	block_out	-0.06996730715036392	4.5326972007751465	10.463061332702637	0.8362784385681152	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l19
wanda_4_8_l19	19	mlp_out	-0.3420223295688629	6.690427303314209	7.449920654296875	0.5557045340538025	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l19
wanda_4_8_l20	20	attn_out	-0.17781288921833038	1.8272465467453003	5.393331527709961	0.8934091925621033	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l20
wanda_4_8_l20	20	block_out	-0.04091264680027962	2.7178637981414795	9.555282592773438	0.923978865146637	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l20
wanda_4_8_l20	20	mlp_out	-0.31279340386390686	5.898645401000977	7.302251815795898	0.6069954037666321	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l20
wanda_4_8_l21	21	attn_out	-0.11720412969589233	1.2946621179580688	6.009723663330078	0.9493703842163086	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l21
wanda_4_8_l21	21	block_out	-0.03327047452330589	2.306436777114868	10.6728515625	0.9515418410301208	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l21
wanda_4_8_l21	21	mlp_out	-0.2843727171421051	5.77586555480957	7.8433518409729	0.6464150547981262	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l21
wanda_4_8_l22	22	attn_out	-0.14279066026210785	2.6052629947662354	8.622391700744629	0.9093634486198425	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l22
wanda_4_8_l22	22	block_out	-0.047538965940475464	3.723851203918457	13.651542663574219	0.9285025000572205	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l22
wanda_4_8_l22	22	mlp_out	-0.2804923951625824	7.169836521148682	9.903063774108887	0.6583369374275208	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l22
wanda_4_8_l23	23	attn_out	-0.091304711997509	1.926756739616394	9.915925025939941	0.9457765221595764	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l23
wanda_4_8_l23	23	block_out	-0.056221093982458115	5.287125110626221	15.658162117004395	0.8960895538330078	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l23
wanda_4_8_l23	23	mlp_out	-0.2965289056301117	8.879669189453125	11.326451301574707	0.6229252815246582	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l23
wanda_4_8_l24	24	attn_out	-0.10190705209970474	1.7728737592697144	9.081097602844238	0.9388177990913391	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l24
wanda_4_8_l24	24	block_out	-0.04434986039996147	4.917006015777588	16.460861206054688	0.9149566292762756	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l24
wanda_4_8_l24	24	mlp_out	-0.2770613431930542	9.087780952453613	11.798989295959473	0.6352924704551697	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l24
wanda_4_8_l25	25	attn_out	-0.17400240898132324	2.452777862548828	6.682982921600342	0.8602895140647888	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l25
wanda_4_8_l25	25	block_out	-0.0376887246966362	4.739019870758057	17.307615280151367	0.9301774501800537	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l25
wanda_4_8_l25	25	mlp_out	-0.26287373900413513	9.725897789001465	13.188584327697754	0.655224084854126	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l25
wanda_4_8_l26	26	attn_out	-0.06894195079803467	1.4428763389587402	8.157617568969727	0.9465706944465637	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l26
wanda_4_8_l26	26	block_out	-0.03528290614485741	5.0180840492248535	18.83060073852539	0.9329057335853577	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l26
wanda_4_8_l26	26	mlp_out	-0.28329941630363464	10.778803825378418	13.965170860290527	0.6374998092651367	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l26
wanda_4_8_l27	27	attn_out	-0.11582300066947937	2.1083500385284424	8.266613006591797	0.8978317379951477	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l27
wanda_4_8_l27	27	block_out	-0.03395761549472809	5.4261555671691895	20.919485092163086	0.9369892477989197	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l27
wanda_4_8_l27	27	mlp_out	-0.2758070230484009	11.39926528930664	15.736583709716797	0.6622962951660156	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l27
wanda_4_8_l28	28	attn_out	-0.20910508930683136	3.6990280151367188	10.201712608337402	0.8750893473625183	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l28
wanda_4_8_l28	28	block_out	-0.04397495463490486	8.032322883605957	23.801042556762695	0.8950657248497009	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l28
wanda_4_8_l28	28	mlp_out	-0.26276615262031555	12.91164779663086	18.257558822631836	0.6760964393615723	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l28
wanda_4_8_l29	29	attn_out	-0.009772070683538914	3.683367967605591	11.81076717376709	0.8575155138969421	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l29
wanda_4_8_l29	29	block_out	-0.03144991397857666	6.474191188812256	24.43549919128418	0.9303457140922546	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l29
wanda_4_8_l29	29	mlp_out	-0.25498974323272705	12.6227388381958	17.924850463867188	0.6716907620429993	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l29
wanda_4_8_l30	30	attn_out	-0.20362944900989532	5.657815456390381	13.10891342163086	0.8267253041267395	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l30
wanda_4_8_l30	30	block_out	-0.046855706721544266	11.437389373779297	28.33052635192871	0.8577415347099304	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l30
wanda_4_8_l30	30	mlp_out	-0.2835899591445923	16.85904312133789	20.406368255615234	0.595195472240448	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l30
wanda_4_8_l31	31	attn_out	-0.2223793864250183	7.525121212005615	16.345827102661133	0.8062496185302734	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l31
wanda_4_8_l31	31	block_out	-0.03558484464883804	9.94705867767334	32.21851348876953	0.9004990458488464	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l31
